id,creationdate,score,viewcount,title,answercount,commentcount,favoritecount,quest_name,quest_rep,ans_name,ans_rep
"20888954","2014-01-02 18:04:48","15","6564","Add subtotal columns in pandas with multi-index","2","0","0","8one6","13198","",""
"20822153","2013-12-29 04:27:46","5","3981","Pandas: Make a new column by linearly interpolating between existing columns","3","0","0","8one6","13198","8one6","13198"
"20829748","2013-12-29 20:30:24","55","64404","Pandas: Assigning multiple *new* columns simultaneously","6","3","0","8one6","13198","alko","46594"
"20754746","2013-12-24 04:10:12","9","3911","Using boolean indexing for row and column MultiIndex in Pandas","4","8","0","8one6","13198","8one6","13198"
"20751334","2013-12-23 21:20:13","3","2922","Reshaping data in Pandas (multi index in the columns, maybe in the rows too)","1","2","0","8one6","13198","joris","134754"
"20670726","2013-12-18 23:34:19","35","19262","Computing np.diff in Pandas after using groupby leads to unexpected result","2","2","0","8one6","13198","Jeff","126372"
"20671817","2013-12-19 01:19:48","6","1595","What Pandas data type is passed to transform or apply in a groupby","1","3","0","8one6","13198","HYRY","95369"
"20648346","2013-12-18 01:57:14","67","71385","Computing diffs within groups of a dataframe","6","0","0","8one6","13198","behzad.nouri","75531"
"22077328","2014-02-27 18:33:38","1","560","Vectorized format function for Pandas series","2","1","","8one6","13198","Noah","21801"
"20646944","2013-12-17 23:40:12","1","1681","Pandas can't find dateutil.parser after Mavericks","2","1","","Nick Moores","53","Andy Hayden","364041"
"17652182","2013-07-15 10:34:13","7","3459","Pandas HDFStore of MultiIndex DataFrames: how to efficiently get all indexes","2","0","0","Tony","339","Jeff","126372"
"18513071","2013-08-29 14:00:43","2","78","Why am I getting 0 for Series.prod()?","1","6","","zoof","159","Phillip Cloud","25059"
"20506703","2013-12-10 22:29:10","0","355","How to overwrite a column in a csv file using a different csv file","1","2","","Abby","11","",""
"18348720","2013-08-21 04:09:41","6","5890","How to implement Vector Auto-Regression in Python?","1","5","0","deb","341","",""
"18503351","2013-08-29 06:02:10","5","2431","How to get a latex table of sympy expressions in ipython-notebook?","1","2","0","elfnor","469","",""
"18955250","2013-09-23 08:54:39","6","8015","Interpolating one time series onto another in pandas","3","0","0","elfnor","469","Viktor Kerkez","45518"
"22182294","2014-03-04 20:27:30","0","624","pandas in pycharm with too many columns","1","3","","uday","6513","",""
"21884555","2014-02-19 15:11:44","1","685","convert_to_r_dataframe gives error no attribute dtype","1","0","","uday","6513","unutbu","852025"
"21866700","2014-02-18 22:19:15","4","1163","pandas equivalent of R's make.names","2","0","","uday","6513","",""
"21834293","2014-02-17 16:27:59","7","8666","equivalent of gsub for Pandas Series / DataFrame","2","0","","uday","6513","James Tobin","3080"
"21834676","2014-02-17 16:46:24","31","15414","equivalent of R's View for Python's pandas","4","6","0","uday","6513","Will","11354"
"21838773","2014-02-17 20:34:50","10","39798","rpy2 import is not working","8","1","0","uday","6513","",""
"21841402","2014-02-17 23:29:54","10","19490","pandas dtype conversion from object to string","2","0","0","uday","6513","Jeff","126372"
"21838181","2014-02-17 19:57:09","3","2987","compressing data with HDFStore","1","2","0","uday","6513","",""
"20833061","2013-12-30 03:50:11","2","177","Efficient way to get largest box sizes of similar elements from a 2D numpy array (or pandas dataframe)","0","9","","Andrew G","349","",""
"19522142","2013-10-22 15:29:31","1","2616","Extract rows with maximum values in pandas dataframe","1","0","","Sara","943","Jeff","126372"
"19436789","2013-10-17 20:38:17","9","13019","Biopython SeqIO to Pandas Dataframe","2","0","0","Sara","943","David Cain","16675"
"19623346","2013-10-27 20:47:04","1","303","How to do expanding functions using Pandas on Time Series","1","1","","mlo","657","",""
"19614379","2013-10-27 03:41:41","2","634","How do you calculate expanding mean on time series using pandas?","1","0","","mlo","657","",""
"20584627","2013-12-14 14:43:03","7","12412","How do you pull WEEKLY historical data from yahoo finance?","5","2","0","mlo","657","unutbu","852025"
"21053596","2014-01-10 20:14:09","2","386","Parsing excel files with Pandas","1","0","","flipper","531","",""
"21277887","2014-01-22 08:35:57","2","1518","How to encode a categorical variable (series) in the data frame in Python?","1","0","","P.Escondido","3383","EdChum","381811"
"21271581","2014-01-21 23:59:08","64","92787","Selecting Pandas Columns by dtype","9","0","0","caner","643","Dan Allan","34433"
"19249318","2013-10-08 13:39:53","5","4321","Python PANDAS write to csv: how to set decimal point (""."", or "","")?","1","1","0","tryptofame","362","Jeff","126372"
"18191773","2013-08-12 16:11:38","0","106","How to parse a .dta file using the row and columns as keys using python","0","2","","bhg23442","37","",""
"18318867","2013-08-19 16:41:09","3","4524","pandas looks for scikits.statsmodels instead of statsmodels","3","1","0","TimK","33","Viktor Kerkez","45518"
"20522812","2013-12-11 15:15:41","0","48","Pandas issue with sums","1","0","","user2543623","1462","DSM","345177"
"20206615","2013-11-26 00:59:09","44","52016","How can a pandas merge preserve order?","6","3","0","user2543623","1462","",""
"19942722","2013-11-13 00:16:26","2","2878","possible bug in pandas sort with NaN values","2","6","","user2543645","649","",""
"21053078","2014-01-10 19:43:22","2","562","how to preserve pandas dataframe identity when extracting a single row","1","0","","user2543645","649","DSM","345177"
"18368196","2013-08-21 21:41:28","7","2916","is there a method to skip unconvertible rows when casting a pandas series from str to float?","1","0","0","user2543645","649","Andy Hayden","364041"
"18244273","2013-08-15 00:00:10","1","1020","Why is numpy/pandas returning only the first character when I use .astype(str)","2","0","","user2543645","649","Phillip Cloud","25059"
"19647343","2013-10-29 00:03:13","15","7771","How to use argmin with groupby in pandas","5","1","0","user2543645","649","HYRY","95369"
"17604665","2013-07-11 22:31:49","19","32183","pandas group by year, rank by sales column, in a dataframe with duplicate data","1","1","0","Ben","381","",""
"19795852","2013-11-05 18:13:26","2","325","Handling heterogenous data and large 'binary' data","1","0","","Kaushik Ghose","1054","Jeff","126372"
"18508278","2013-08-29 10:19:05","0","1274","Pandas DataFrame + object type + HDF + PyTables 'table'","1","6","","Kaushik Ghose","1054","",""
"20342343","2013-12-03 03:29:28","2","472","Insert or replace like operation for Pandas HDFStore (table)","0","7","","Kaushik Ghose","1054","",""
"20340538","2013-12-03 00:22:25","2","1128","Pandas, multiindex, dates, HDFstore and frame_tables","1","0","0","Kaushik Ghose","1054","Jeff","126372"
"20004572","2013-11-15 15:30:00","0","98","select from hdf5 apply function (e.g. mean)","1","0","","Kaushik Ghose","1054","Jeff","126372"
"19916883","2013-11-11 22:05:35","2","1119","Pandas rolling_mean error with Python 2.7.3","1","2","","thoroughly-confused","110","adw","431"
"21367485","2014-01-26 18:29:50","6","4258","Merge pandas DataFrames based on irregular time intervals","2","2","0","pedmiston","309","unutbu","852025"
"19311249","2013-10-11 06:01:18","1","181","Updating a tri-match pandas script to update instead of append columns","1","0","","Ryflex","5599","jsexauer","681"
"18532893","2013-08-30 12:26:06","7","56419","Opening and reading an excel .xlsx file in python","3","4","0","Ryflex","5599","Thales MG","761"
"20682504","2013-12-19 13:02:28","2","1794","Ranking CSV numbers in both ascending and descending orders in python","4","13","0","Ryflex","5599","mattexx","6506"
"20121712","2013-11-21 13:00:10","2","748","Replacing certain values in a pandas dataseries?","3","0","","Ryflex","5599","DSM","345177"
"20108880","2013-11-20 22:56:55","4","6069","How do I get panda's ""update"" function to overwrite numbers in one column but not another?","2","2","0","Ryflex","5599","Andy Hayden","364041"
"19938598","2013-11-12 19:51:57","5","404","Editing a pandas script to ignore but not remove data then match & updating + comparing to prevent wasteful saves + slicing data to match with?","1","4","","Ryflex","5599","",""
"19917545","2013-11-11 22:50:01","86","159264","Comparing two pandas dataframes for differences","10","2","0","Ryflex","5599","Andy Hayden","364041"
"19912611","2013-11-11 17:45:50","1","470","Pandas to_csv script modifying numbers to long float numbers when it shouldn't be","3","0","","Ryflex","5599","AEA","223"
"18860087","2013-09-17 21:19:07","3","2196","Build list from column names Pandas DataFrame","2","4","","user2479059","63","Viktor Kerkez","45518"
"18554920","2013-09-01 03:25:36","147","230985","Pandas aggregate count distinct","5","0","0","dave","1663","DSM","345177"
"18265872","2013-08-16 04:37:13","-1","1334","calculating climatology using python pandas","1","4","","user2458377","1","",""
"18993013","2013-09-24 22:14:14","1","1081","Change X axis labeling using Pandas/matplotlib in Python","2","2","","user2450971","131","",""
"18098061","2013-08-07 08:12:05","8","17574","Change the ticklabel orientation and legend position of plot","3","5","0","user2450971","131","",""
"21121174","2014-01-14 18:29:41","1","96","Bar chart in IPython; Not recognizing one of my columns","1","4","0","jstewartmitchel","171","DSM","345177"
"19864028","2013-11-08 16:31:58","13","50713","python: convert numerical data in pandas dataframe to floats in the presence of strings","4","4","0","natsuki_2002","24519","Acorbe","8373"
"19860389","2013-11-08 13:36:55","14","10720","python: remove all rows in pandas dataframe that contain a string","2","0","0","natsuki_2002","24519","Acorbe","8373"
"20095673","2013-11-20 12:12:11","132","174694","Shift column in pandas dataframe up by one?","6","0","0","natsuki_2002","24519","Wouter Overmeire","66546"
"19482970","2013-10-20 21:18:37","1341","2165770","Get a list from Pandas DataFrame column headers","25","0","0","natsuki_2002","24519","Simeon Visser","119798"
"19758364","2013-11-03 21:28:48","300","497565","Rename specific column(s) in pandas","7","1","0","natsuki_2002","24519","EdChum","381811"
"19726029","2013-11-01 11:39:26","187","206400","How can I make pandas dataframe column headers all lowercase?","6","2","0","natsuki_2002","24519","Roman Pekar","108270"
"21414230","2014-01-28 18:48:02","0","199","Unstacking a grouped dataframe","0","3","","freddygv","9328","",""
"22083378","2014-02-27 23:57:56","2","3036","how to forward fill non-null values in a pandas dataframe based on a set condition","2","1","","user2543645","649","Andy Hayden","364041"
"17694593","2013-07-17 08:16:26","3","2385","Pandas DataFrames to_latex: how to fit tables on a page?","2","0","0","Charles Dillon","1975","",""
"18096748","2013-08-07 07:04:24","21","38080","Pandas Dataframes to_html: Highlighting table rows","3","0","0","Charles Dillon","1975","Viktor Kerkez","45518"
"17794511","2013-07-22 18:14:29","1","109","Strange behaviour with index","1","0","","user2546580","155","",""
"18643030","2013-09-05 18:01:00","1","153","Groupby and Multi indexing","1","1","","user2546580","155","joris","134754"
"18769323","2013-09-12 16:09:57","1","76","Pivoting a table with hierarchical index","1","0","","user2546580","155","Andy Hayden","364041"
"19941685","2013-11-12 22:56:45","11","20015","How to show a bar and line graph on the same plot","4","2","0","user2546580","155","",""
"21726735","2014-02-12 11:31:45","0","617","Python pandas.date_range shows wrong starttime value","1","0","","Condla","195","unutbu","852025"
"20702716","2013-12-20 11:31:44","9","3481","Merge/Join/Append two Pandas DataFrames with MultiIndex columns by both index and cols","1","0","0","David","327","behzad.nouri","75531"
"20427050","2013-12-06 15:01:48","4","2508","How do I make stat_smooth work in ggplot-python?","1","4","","Piotr Zduniak","97","Greg","1070"
"21243645","2014-01-20 20:35:08","2","802","How do I get feature names when I select only the 20% most important features, using a chi2 test?","1","2","","Chris Rigano","687","",""
"19235296","2013-10-07 21:40:57","1","766","Optimization in Python","0","7","","1ifbyLAN2ifbyC","81","",""
"21260266","2014-01-21 13:59:30","1","138","Monthly alignment of multiple daily time series","1","1","","usual me","8498","usual me","8498"
"20277416","2013-11-29 02:22:37","0","170","Pandas Dataframes: Large # of dict values, way to print?","2","1","","covariance","6933","",""
"22124537","2014-03-02 06:16:46","5","811","Read_json populates with empty lists; how to remove those rows","1","0","0","covariance","6933","Andy Hayden","364041"
"17596733","2013-07-11 14:55:45","1","2540","Filtering rows from pandas dataframe using concatenated strings","1","3","0","Anne","6832","",""
"17619460","2013-07-12 16:20:00","4","5896","concatenating pandas dataframes - all objects passed were None","1","0","","Anne","6832","",""
